Bins,H3K9me3,H3K27me3,DNAme
2246309,0.38112417,0.603207467,18.66666667
2246453,0.076224834,0.212896753,12.28070175
2246461,0.304899336,0.567724675,8.974358974
2246505,0.38112417,0.390310714,6.25
2246721,0,0.141931169,25
224676,0.76224834,0.674173051,8.163265306
2246790,0.457349004,0.958035389,20.53571429
2247343,0.838473174,0.922552597,18.05555556
224757,0.457349004,0.745138636,9.85915493
2247599,0.914698008,0.390310714,4.255319149
224761,0.914698008,1.454794479,12.79069767
2247682,0.457349004,0.106448377,19.04761905
2247692,2.28674502,0.958035389,34.54545455
2247810,0.457349004,0.922552597,12.67605634
2247913,1.14337251,0.638690259,12.96296296
2248066,0.457349004,0.993518181,16.66666667
2248091,0.914698008,1.029000973,5.357142857
2248125,0.38112417,0.390310714,17.74193548
2248169,0.457349004,0.390310714,22.64150943
2248247,3.04899336,1.348346103,17.10526316
2248536,0.609798672,0.425793506,11.5942029
2248563,0.990922842,1.596725648,7.284768212
2248583,1.600721514,2.377347076,5.940594059
2248637,1.372047012,0.851587012,15.78947368
2248692,0.914698008,1.987036362,10.56910569
2248722,0.304899336,1.170932142,10.52631579
2248742,0.304899336,0.745138636,12.5
2248756,0.304899336,0.567724675,12.35955056
2248764,0.76224834,0.851587012,14.72392638
2248765,1.067147676,1.206414934,16.90140845
2248767,1.067147676,1.206414934,0
2248772,0.609798672,0.674173051,7.142857143
2248775,0.152449668,0.31934513,17.82178218
2248832,0.304899336,0.390310714,7.462686567
2248869,0.304899336,0,13.5483871
2248881,0.686023506,0.248379545,20.1754386
2249073,0.38112417,0.532241883,15.78947368
2249115,0.838473174,1.064483765,12.34567901
2249116,0.304899336,0.674173051,2.898550725
2249159,0.457349004,0.49675909,10.63829787
2249239,0.304899336,0.887069804,21.05263158
2249248,0.76224834,1.490277271,10
224925,0.609798672,0.390310714,8.108108108
2249361,0.686023506,1.241897726,15.97938144
2249445,0,0.31934513,9.183673469
2249454,0.38112417,0.922552597,20.6185567
2249499,1.067147676,0.603207467,15.68627451
2249527,0.152449668,0.603207467,13.46153846
2249570,0.533573838,1.029000973,12.12121212
2249591,0,0.035482792,7.865168539
2249695,0.457349004,0.81610422,4.6875
2249792,0.38112417,0.603207467,12.5
2249842,0.76224834,0.780621428,8.208955224
2249845,0.457349004,0.887069804,8.064516129
2250014,0.152449668,0.567724675,16.36363636
225002,0,0.141931169,9.210526316
225004,0.152449668,0.248379545,18.34862385
225006,0.304899336,0.248379545,11.36363636
2250175,0.609798672,0.390310714,9.523809524
22502,0.152449668,0.070965584,23.80952381
2250279,0.228674502,0.354827922,14.89361702
2250376,0.304899336,0.31934513,17.14285714
2250381,0.457349004,0.780621428,21.10091743
225047,0.152449668,0.674173051,22.95081967
2250489,1.600721514,1.13544935,10.20408163
2250507,0.838473174,2.625726621,1.061007958
225052,0.304899336,0.141931169,5
2250582,0.38112417,0.49675909,9.638554217
2250587,0.152449668,0.958035389,19.64285714
2250668,1.753171182,0.49675909,22.03389831
2250670,3.735016866,2.093484738,30.24054983
2250677,1.219597344,1.63220844,12.66666667
2250783,0.076224834,1.099966557,16.41791045
2250968,0.304899336,0.212896753,7.246376812
2251047,0.228674502,0.567724675,7.831325301
2251057,0.38112417,0.958035389,7.228915663
2251090,1.90562085,1.241897726,24.50980392
2251120,0.609798672,0.461276298,9.482758621
2251155,0.152449668,0.390310714,11.62790698
2251236,0.152449668,0.141931169,19.8019802
2251238,0.38112417,0.070965584,20
2251255,0,0.780621428,19.04761905
2251265,0.152449668,0.106448377,0.642054575
2251293,0.38112417,0.177413961,12.19512195
2251309,0.152449668,0.248379545,13.30275229
2251402,0,0.177413961,20.1183432
2251410,0,0.177413961,11.18421053
2251419,0.076224834,0.106448377,13.76811594
2251436,0.533573838,0.248379545,8.888888889
2251437,0.304899336,0.070965584,10.56910569
2251526,0.304899336,0.141931169,1.785714286
2251585,0.609798672,0.567724675,12.96296296
2251615,0.533573838,0.354827922,5.833333333
2251630,0.533573838,1.63220844,9.523809524
2251632,0.609798672,0.993518181,15.49295775
2251653,0.457349004,0.709655844,13.15789474
2251713,0.304899336,0.780621428,16.17647059
2251765,1.295822178,1.383828895,0.529100529
2251775,0.990922842,1.809622401,12.29050279
2251793,1.067147676,2.235415907,15.17857143
2251809,0.533573838,0.532241883,14.89361702
2251826,0.990922842,0.887069804,15.38461538
2251848,0.304899336,0.780621428,11.11111111
2251868,1.067147676,0.567724675,16.90140845
225187,0.457349004,0.070965584,18.42105263
2251930,1.372047012,1.419311687,17.68707483
2251973,0.990922842,1.880587985,7.476635514
2252009,1.372047012,0.922552597,25.18518519
2252025,0.686023506,1.241897726,10.65088757
2252042,0.686023506,0.567724675,24.19354839
2252045,0.609798672,1.13544935,4.854368932
2252064,0.533573838,0.958035389,9.77443609
2252102,0.990922842,0.993518181,16.19047619
2252106,0.076224834,0.745138636,7.920792079
2252150,0.228674502,0.674173051,7.766990291
2252171,1.753171182,0.745138636,15.05376344
2252180,1.14337251,1.241897726,13.40782123
2252201,1.067147676,0.390310714,12.23628692
2252286,1.448271846,1.561242856,8.913649025
2252310,0.838473174,0.283862337,12.87128713
2252376,0.457349004,0.461276298,19.35483871
2252388,0.609798672,0.49675909,8.670520231
2252401,0.152449668,0.248379545,15.18987342
2252409,0.152449668,0.141931169,11.56069364
2252429,0.304899336,0.212896753,11.9047619
2252551,0.152449668,0.709655844,13.63636364
2252660,0.686023506,0.709655844,7.777777778
2252674,0,0.390310714,12.17391304
2252719,0.990922842,0.31934513,9.395973154
2252747,0.609798672,0.603207467,6.578947368
2252787,0.533573838,0.425793506,7.058823529
2252814,1.067147676,0.567724675,22.36842105
2252869,0.228674502,0.390310714,5.581395349
2252934,0.914698008,1.454794479,6.629834254
2252993,0.152449668,0.81610422,9.62962963
2253032,0.152449668,0.567724675,14.61538462
2253047,0.609798672,0.283862337,13.06818182
2253159,1.372047012,1.667691232,10.63829787
2253196,3.887466533,1.206414934,11.36363636
2253234,2.210520186,0.887069804,10.71428571
2253260,0.304899336,1.099966557,14.14141414
2253270,1.067147676,1.206414934,12.12121212
2253343,0.914698008,2.412829868,6.535947712
2253375,0.457349004,0.674173051,12.79069767
2253395,0.838473174,0.993518181,7.284768212
2253436,0.152449668,0.532241883,1.149425287
2253461,0.914698008,0.532241883,7.843137255
2253465,0.914698008,1.312863311,21.62162162
2253521,0.152449668,0.81610422,6.756756757
2253574,1.219597344,0.81610422,15.6626506
2253591,0.914698008,0.780621428,18.78787879
2253607,1.295822178,0.887069804,5.970149254
2253664,0.609798672,0.532241883,16.55172414
2253670,0.304899336,1.348346103,1.445783133
2253676,0.228674502,0.49675909,13.07189542
2253684,0.304899336,0.212896753,6.172839506
2253688,0.076224834,0.425793506,13.48314607
2253694,0.38112417,0.070965584,11.82795699
2253742,0.686023506,1.206414934,10.67961165
2253745,1.14337251,1.170932142,15.78947368
2253764,0,0.461276298,16.80672269
2253800,0.304899336,0.49675909,11.76470588
2253818,0,0.248379545,5.780346821
2253982,0.38112417,0.709655844,17.77777778
2254005,0.838473174,0.567724675,6.451612903
2254011,0.838473174,1.561242856,9.302325581
2254043,0.914698008,0.851587012,15.09433962
2254164,0.457349004,0.283862337,16.98113208
2254191,0.38112417,0.461276298,7.575757576
2254205,0.838473174,1.099966557,5.882352941
2254228,0.609798672,0.532241883,12.68656716
2254241,0.457349004,0.567724675,15.15151515
2254269,0.457349004,0.283862337,17.58241758
2254294,0.609798672,0.461276298,11.29032258
225433,0,0.390310714,12.82051282
2254481,0.152449668,0.603207467,12.62135922
2254525,0.609798672,0.532241883,15.625
2254587,0.304899336,0.887069804,14.03508772
225461,0.457349004,0.141931169,11.76470588
2254676,0.914698008,1.099966557,9.523809524
225470,0.304899336,0.070965584,14.47368421
2254770,0.38112417,0.212896753,16.39344262
2255070,3.811241699,1.312863311,32.14285714
2255364,1.219597344,2.270898699,11.11111111
2255514,0.38112417,0.248379545,12.5
2256070,0.76224834,0.212896753,17.77777778
2256588,0.228674502,0.177413961,5.357142857
225684,5.869312217,2.519278245,23.58490566
2257054,1.52449668,1.596725648,11.58798283
225706,0.457349004,0.212896753,18.51851852
2257104,0.990922842,0.567724675,15.27777778
2257142,3.277667862,2.235415907,31.50684932
2257234,0.38112417,0.603207467,13.51351351
2257435,0.152449668,0.354827922,19.27710843
2257549,0,0.390310714,27.94117647
2257626,0.76224834,0.461276298,9.302325581
2257632,0.76224834,0.780621428,11.11111111
2257730,1.14337251,1.170932142,10.97560976
2257731,0.152449668,0.354827922,11.11111111
2257828,0.609798672,1.667691232,20
2258142,0.076224834,0.070965584,6.849315068
2258178,0,0.177413961,8.092485549
2258230,0.914698008,0.212896753,14.92537313
2258246,0.838473174,1.170932142,17.19745223
2258248,1.52449668,0.638690259,12.65822785
2258252,0.457349004,1.029000973,24.13793103
2258364,1.676946348,0.958035389,18
2258451,0.686023506,0.993518181,16.32653061
2258462,1.829396016,2.838623374,15.09433962
2258528,0.609798672,0.425793506,10
2258556,1.90562085,1.348346103,10.30927835
2258559,0.76224834,1.348346103,11.39705882
2258561,0.457349004,1.206414934,0.485436893
2258566,0.609798672,0.638690259,11.32075472
2258587,0.304899336,1.348346103,10.71428571
2258599,0,0.993518181,13.51351351
2258600,0.304899336,1.703174024,5.952380952
2258614,0.533573838,0.745138636,4.210526316
2258620,0.533573838,0.887069804,14.28571429
2258627,0.152449668,0.390310714,20.33898305
2258702,0.152449668,0.638690259,9.401709402
2258703,0.304899336,0.745138636,10.15625
2258706,0.228674502,0.922552597,12.5
2258723,0.686023506,1.029000973,15.94202899
2258730,0.228674502,0.745138636,12.06896552
2258732,0.457349004,0.887069804,0.221238938
2258777,0.76224834,0.674173051,17.96875
2258790,0.914698008,0.638690259,12.32876712
2258921,0.304899336,0.070965584,8.75
2258932,0.228674502,0.035482792,8.139534884
2258935,0.38112417,0,18.03278689
2258969,0.609798672,0,7.142857143
2259131,0.609798672,1.064483765,10.48387097
2259150,0.686023506,1.13544935,16.06217617
2259214,0,0.425793506,9.230769231
225926,12.27219827,4.0805211,74.72527473
2259292,0.228674502,0.81610422,14.1025641
2259636,4.649714873,1.845105193,11.01694915
2260232,0.533573838,0.780621428,18.36734694
2260767,0.152449668,0.177413961,12.90322581
2260811,0.304899336,0.532241883,2.803738318
2260866,0.686023506,0.780621428,18
2260894,0.838473174,0.354827922,13.11953353
2260902,0.457349004,0.354827922,13.7254902
2260929,1.067147676,1.312863311,10.14492754
2261048,0.228674502,0.81610422,20.77922078
2261201,3.353892696,2.199933115,16.71309192
2261430,0.228674502,0.638690259,22.55639098
2261434,1.753171182,0.887069804,21.27659574
2261536,0.457349004,0.922552597,5.084745763
2261630,3.353892696,0.851587012,21.73913043
2261678,0.228674502,0.283862337,21.50537634
2261832,5.716862549,3.548279218,25.42372881
2261872,0.609798672,0.709655844,10.76923077
2261955,0.533573838,0.425793506,16.66666667
2262103,0.152449668,0.212896753,4
2262125,0.76224834,0.31934513,13.43283582
2262226,0.914698008,0.603207467,15.15151515
22623,0.076224834,0.070965584,12.5
2262412,0.609798672,0.887069804,13.55932203
2262418,0.38112417,0.603207467,5.172413793
2262498,1.981845684,2.554761037,15.8974359
2262544,0.304899336,0.31934513,5.263157895
2262556,0.686023506,0.354827922,9.777777778
2262582,0.076224834,0.212896753,10.78431373
2262604,0.228674502,0.49675909,16.25
2262626,0.304899336,0.035482792,13.73626374
2262700,0.990922842,0.993518181,21.14537445
2262757,1.981845684,0.425793506,15.30612245
2262872,0.38112417,0.248379545,10.63829787
2262873,0.152449668,0.887069804,9.243697479
2262907,0.38112417,0.248379545,18.60465116
2262941,1.52449668,1.277380518,12.96296296
2263075,0.457349004,0.567724675,6.944444444
2263087,4.573490039,1.561242856,27
2263241,0.152449668,0.532241883,14.28571429
2263244,0.609798672,0.390310714,12.5
2263246,0.38112417,0.887069804,14.14141414
2263300,0.609798672,1.170932142,6.626506024
2263315,0.152449668,0.354827922,10.44776119
2263366,0.76224834,1.277380518,10.44776119
2263381,0.609798672,1.880587985,8.854166667
2263391,0.457349004,1.312863311,18.18181818
2263395,0.457349004,0.177413961,5.063291139
2263467,1.067147676,0.390310714,12.96296296
2263476,0.304899336,0.212896753,7.792207792
2263479,0.152449668,0.461276298,14.70588235
2263495,1.295822178,0.177413961,9.090909091
2263513,1.448271846,0.709655844,24.81751825
2263529,3.735016866,1.419311687,29.80769231
2263537,1.14337251,3.299899672,9.821428571
2263564,1.067147676,0.603207467,11.23595506
2263598,1.372047012,0.567724675,0.658978583
2263642,0.152449668,0.674173051,9.895833333
2263684,0,0.070965584,7.865168539
2263714,0.609798672,0.141931169,18.11594203
2263793,0.304899336,0.283862337,13.42756184
2263802,0.457349004,0.425793506,32
2263854,1.067147676,0.887069804,12.90322581
2263874,3.353892696,1.348346103,10.95890411
2264001,0.609798672,1.064483765,8.888888889
2264002,0.533573838,0.674173051,8.450704225
2264013,1.448271846,1.277380518,9.937888199
2264100,0.533573838,0.745138636,12.57142857
2264140,0.457349004,1.13544935,11.69354839
2264155,0.457349004,0.603207467,9.56937799
2264168,0.152449668,0.567724675,12.23628692
2264222,0,0.532241883,19.44444444
2264225,0.457349004,0.248379545,10.6557377
2264233,0.304899336,0.567724675,25.92592593
2264288,0.304899336,0.958035389,6.796116505
2264289,0.533573838,0.780621428,11.26760563
2264334,1.295822178,1.419311687,18.93939394
2264443,0.609798672,0.887069804,16.12903226
2264455,1.372047012,0.887069804,10.95890411
2264554,0.838473174,0.922552597,10.52631579
2264562,0.533573838,1.277380518,6.837606838
2264590,0.533573838,1.206414934,8.928571429
2264599,0.914698008,1.454794479,9.426229508
2264610,0.228674502,1.029000973,20
2264644,0.609798672,0.212896753,9.523809524
2264654,0.457349004,0.248379545,18.42105263
2264729,0.152449668,0.81610422,8
2264772,0.152449668,0.780621428,9.166666667
2264775,1.219597344,0.31934513,11.34751773
2264781,0.686023506,0.638690259,16.36363636
2264816,0.304899336,0.106448377,3.289473684
2264838,0.533573838,0.532241883,8.571428571
2264862,0.457349004,0.603207467,17.19745223
2264895,0.304899336,0.532241883,18.47826087
2264924,0.38112417,0.390310714,18.04511278
2264943,0.152449668,0.461276298,6.796116505
2264990,1.90562085,3.406348049,6.903353057
2265027,0.533573838,0.993518181,19.44444444
2265035,0.304899336,1.241897726,15.25423729
2265080,0.914698008,0.958035389,7.692307692
2265100,0,0.283862337,10.29411765
2265102,0.457349004,0.248379545,18.03278689
2265134,0,0.035482792,13.07189542
2265153,0.304899336,0.638690259,20.25316456
2265157,0.304899336,0.567724675,5
2265205,0.609798672,0.425793506,10.88082902
2265254,0.152449668,0.532241883,13.88888889
2265259,0.457349004,0.390310714,10.61946903
2265262,0.076224834,0.035482792,13.75
2265295,0.838473174,0.81610422,8
2265298,0.609798672,0.709655844,9.090909091
2265347,0.228674502,1.099966557,14.28571429
2265349,0.304899336,0.993518181,10.94890511
2265438,2.66786919,0.425793506,23.21428571
2265450,0.686023506,0.212896753,6.172839506
2265483,0,0.354827922,17.31843575
2265558,0.304899336,0.425793506,13.63636364
2265578,0.609798672,0.390310714,15.38461538
226560,0.304899336,0.31934513,13.15789474
2265678,0.457349004,0.851587012,9.022556391
2265682,1.14337251,0.993518181,9.6
2265721,0.914698008,0.461276298,16.41791045
2265729,0.076224834,0.390310714,14.55696203
2265752,0.228674502,1.312863311,6.334841629
2265782,0.304899336,0.141931169,16.21621622
2265796,5.107063877,1.667691232,32.91139241
2265815,0.304899336,1.809622401,19.51219512
2265841,0.533573838,0.49675909,2.409638554
2265842,0.686023506,0.567724675,7.936507937
2265884,0.38112417,0.31934513,12.12121212
2265890,0.38112417,0.674173051,8.854166667
2265927,0.304899336,0.141931169,20.48192771
2265936,0.457349004,0.709655844,6.060606061
2265965,0.228674502,0.674173051,13.98176292
2265984,0.228674502,0.425793506,21.31147541
2265986,0.838473174,0.958035389,13.38028169
2265996,0.152449668,0.212896753,21
2266066,0.38112417,0.354827922,19.28571429
2266109,0.457349004,0.425793506,15.234375
2266136,0.38112417,0.461276298,9.352517986
2266179,0,0.354827922,5.434782609
2266267,0.152449668,1.561242856,15.84699454
2266422,0.152449668,0.745138636,19.19191919
2266498,0.457349004,0.887069804,16.78832117
2266499,1.52449668,0.993518181,11.38211382
226652,0,0.532241883,13.51351351
2266523,1.14337251,1.064483765,12.28070175
2266524,0.38112417,0.532241883,11.32075472
226654,0.533573838,0.425793506,8.8
2266579,0.609798672,0.745138636,5.555555556
2266685,1.448271846,1.490277271,8.045977011
2266762,0.609798672,1.064483765,8.163265306
2266776,0.304899336,0.49675909,9.589041096
2266807,0.457349004,0.425793506,21.05263158
2266845,0.457349004,0.709655844,9.756097561
2266875,0.152449668,0.070965584,18.18181818
2266958,0.152449668,0.425793506,14.81481481
2267032,0.304899336,0.425793506,13.20754717
2267111,0.457349004,0.283862337,6.896551724
2267115,0.533573838,0.425793506,13.88888889
226735,0.304899336,0.425793506,16.90140845
2267390,0,0.106448377,16.12903226
22674,1.600721514,0.745138636,17.1875
2267407,0.609798672,0.745138636,13.33333333
2267417,0.457349004,0.567724675,13.95348837
2267443,1.52449668,0.958035389,14.28571429
2267462,0.304899336,0.780621428,6
2267786,1.753171182,1.206414934,13.79310345
2267803,0.990922842,1.029000973,19.51219512
2267985,0.304899336,0.106448377,1.587301587
2268256,0.609798672,0.390310714,25.86206897
2268483,0.228674502,0.106448377,16.66666667
2268513,0.76224834,2.270898699,0.662251656
2268729,8.537181407,2.235415907,41.7721519
